top_k,algorithm_type,jaccard_similarity_value,user
10,compact,0.6666666666666666,183.0
10,hybrid,0.5384615384615384,183.0
10,compact,0.3333333333333333,184.0
10,hybrid,0.3333333333333333,184.0
10,compact,0.17647058823529413,185.0
10,hybrid,0.3333333333333333,185.0
10,compact,0.1111111111111111,186.0
10,hybrid,0.17647058823529413,186.0
10,compact,0.25,187.0
10,hybrid,0.25,187.0
10,compact,0.3333333333333333,188.0
10,hybrid,0.3333333333333333,188.0
10,compact,0.3333333333333333,189.0
10,hybrid,0.25,189.0
10,compact,0.17647058823529413,190.0
10,hybrid,0.17647058823529413,190.0
10,compact,0.25,191.0
10,hybrid,0.25,191.0
10,compact,0.3333333333333333,192.0
10,hybrid,0.42857142857142855,192.0
10,compact,0.25,193.0
10,hybrid,0.5384615384615384,193.0
10,compact,0.3333333333333333,194.0
10,hybrid,0.5384615384615384,194.0
10,compact,0.25,195.0
10,hybrid,0.17647058823529413,195.0
10,compact,0.25,196.0
10,hybrid,0.25,196.0
10,compact,0.17647058823529413,197.0
10,hybrid,0.25,197.0
10,compact,0.3333333333333333,198.0
10,hybrid,0.25,198.0
10,compact,0.17647058823529413,199.0
10,hybrid,0.17647058823529413,199.0
10,compact,0.25,200.0
10,hybrid,0.25,200.0
10,compact,0.25,201.0
10,hybrid,0.5384615384615384,201.0
10,compact,0.3333333333333333,202.0
10,hybrid,0.3333333333333333,202.0
10,compact,0.1111111111111111,203.0
10,hybrid,0.3333333333333333,203.0
10,compact,0.25,204.0
10,hybrid,0.25,204.0
10,compact,0.17647058823529413,205.0
10,hybrid,0.17647058823529413,205.0
10,compact,0.5384615384615384,206.0
10,hybrid,0.3333333333333333,206.0
10,compact,0.25,207.0
10,hybrid,0.1111111111111111,207.0
10,compact,0.3333333333333333,208.0
10,hybrid,0.3333333333333333,208.0
10,compact,0.17647058823529413,209.0
10,hybrid,0.3333333333333333,209.0
10,compact,0.1111111111111111,210.0
10,hybrid,0.42857142857142855,210.0
10,compact,0.42857142857142855,211.0
10,hybrid,0.5384615384615384,211.0
10,compact,0.25,212.0
10,hybrid,0.25,212.0
10,compact,0.25,213.0
10,hybrid,0.17647058823529413,213.0
10,compact,0.3333333333333333,214.0
10,hybrid,0.3333333333333333,214.0
10,compact,0.17647058823529413,215.0
10,hybrid,0.17647058823529413,215.0
10,compact,0.17647058823529413,216.0
10,hybrid,0.17647058823529413,216.0
10,compact,0.25,217.0
10,hybrid,0.25,217.0
10,compact,0.3333333333333333,218.0
10,hybrid,0.3333333333333333,218.0
10,compact,0.3333333333333333,219.0
10,hybrid,0.3333333333333333,219.0
10,compact,0.25,220.0
10,hybrid,0.17647058823529413,220.0
10,compact,0.3333333333333333,221.0
10,hybrid,0.42857142857142855,221.0
10,compact,0.1111111111111111,222.0
10,hybrid,0.1111111111111111,222.0
10,compact,0.1111111111111111,223.0
10,hybrid,0.1111111111111111,223.0
10,compact,0.25,224.0
10,hybrid,0.25,224.0
10,compact,0.05263157894736842,225.0
10,hybrid,0.17647058823529413,225.0
10,compact,0.3333333333333333,226.0
10,hybrid,0.42857142857142855,226.0
10,compact,0.1111111111111111,227.0
10,hybrid,0.05263157894736842,227.0
10,compact,0.17647058823529413,228.0
10,hybrid,0.17647058823529413,228.0
10,compact,0.3333333333333333,229.0
10,hybrid,0.42857142857142855,229.0
10,compact,0.25,230.0
10,hybrid,0.25,230.0
10,compact,0.25,231.0
10,hybrid,0.25,231.0
10,compact,0.17647058823529413,232.0
10,hybrid,0.17647058823529413,232.0
10,compact,0.3333333333333333,233.0
10,hybrid,0.3333333333333333,233.0
10,compact,0.42857142857142855,234.0
10,hybrid,0.6666666666666666,234.0
10,compact,0.25,235.0
10,hybrid,0.3333333333333333,235.0
10,compact,0.05263157894736842,236.0
10,hybrid,0.05263157894736842,236.0
10,compact,0.3333333333333333,237.0
10,hybrid,0.3333333333333333,237.0
10,compact,0.3333333333333333,238.0
10,hybrid,0.25,238.0
10,compact,0.17647058823529413,239.0
10,hybrid,0.1111111111111111,239.0
10,compact,0.3333333333333333,240.0
10,hybrid,0.25,240.0
10,compact,0.3333333333333333,241.0
10,hybrid,0.42857142857142855,241.0
10,compact,0.3333333333333333,242.0
10,hybrid,0.3333333333333333,242.0
10,compact,0.3333333333333333,243.0
10,hybrid,0.42857142857142855,243.0
10,compact,0.25,244.0
10,hybrid,0.3333333333333333,244.0
10,compact,0.3333333333333333,245.0
10,hybrid,0.3333333333333333,245.0
10,compact,0.17647058823529413,246.0
10,hybrid,0.17647058823529413,246.0
10,compact,0.25,247.0
10,hybrid,0.3333333333333333,247.0
10,compact,0.3333333333333333,248.0
10,hybrid,0.3333333333333333,248.0
10,compact,0.25,249.0
10,hybrid,0.25,249.0
10,compact,0.25,250.0
10,hybrid,0.25,250.0
10,compact,0.1111111111111111,251.0
10,hybrid,0.3333333333333333,251.0
10,compact,0.25,252.0
10,hybrid,0.25,252.0
10,compact,0.25,253.0
10,hybrid,0.25,253.0
10,compact,0.3333333333333333,254.0
10,hybrid,0.3333333333333333,254.0
10,compact,0.25,255.0
10,hybrid,0.25,255.0
10,compact,0.3333333333333333,256.0
10,hybrid,0.25,256.0
10,compact,0.25,257.0
10,hybrid,0.3333333333333333,257.0
10,compact,0.17647058823529413,258.0
10,hybrid,0.1111111111111111,258.0
10,compact,0.25,259.0
10,hybrid,0.25,259.0
10,compact,0.1111111111111111,260.0
10,hybrid,0.05263157894736842,260.0
10,compact,0.25,261.0
10,hybrid,0.25,261.0
10,compact,0.17647058823529413,262.0
10,hybrid,0.17647058823529413,262.0
10,compact,0.17647058823529413,263.0
10,hybrid,0.25,263.0
10,compact,0.42857142857142855,264.0
10,hybrid,0.42857142857142855,264.0
10,compact,0.25,265.0
10,hybrid,0.17647058823529413,265.0
10,compact,0.42857142857142855,266.0
10,hybrid,0.3333333333333333,266.0
10,compact,0.25,267.0
10,hybrid,0.3333333333333333,267.0
10,compact,0.3333333333333333,268.0
10,hybrid,0.3333333333333333,268.0
10,compact,0.3333333333333333,269.0
10,hybrid,0.25,269.0
10,compact,0.42857142857142855,270.0
10,hybrid,0.3333333333333333,270.0
10,compact,0.5384615384615384,271.0
10,hybrid,0.42857142857142855,271.0
10,compact,0.3333333333333333,272.0
10,hybrid,0.42857142857142855,272.0
10,compact,0.25,273.0
10,hybrid,0.25,273.0
10,compact,0.3333333333333333,274.0
10,hybrid,0.3333333333333333,274.0
10,compact,0.3333333333333333,275.0
10,hybrid,0.25,275.0
10,compact,0.1111111111111111,276.0
10,hybrid,0.1111111111111111,276.0
10,compact,0.42857142857142855,277.0
10,hybrid,0.3333333333333333,277.0
10,compact,0.42857142857142855,278.0
10,hybrid,0.42857142857142855,278.0
10,compact,0.25,279.0
10,hybrid,0.25,279.0
10,compact,0.1111111111111111,280.0
10,hybrid,0.3333333333333333,280.0
10,compact,0.3333333333333333,281.0
10,hybrid,0.42857142857142855,281.0
10,compact,0.25,282.0
10,hybrid,0.25,282.0
10,compact,0.17647058823529413,283.0
10,hybrid,0.17647058823529413,283.0
10,compact,0.1111111111111111,284.0
10,hybrid,0.25,284.0
10,compact,0.25,285.0
10,hybrid,0.25,285.0
10,compact,0.3333333333333333,286.0
10,hybrid,0.5384615384615384,286.0
10,compact,0.25,287.0
10,hybrid,0.3333333333333333,287.0
10,compact,0.1111111111111111,288.0
10,hybrid,0.3333333333333333,288.0
10,compact,0.17647058823529413,289.0
10,hybrid,0.1111111111111111,289.0
10,compact,0.25,290.0
10,hybrid,0.42857142857142855,290.0
10,compact,0.42857142857142855,291.0
10,hybrid,0.3333333333333333,291.0
10,compact,0.3333333333333333,292.0
10,hybrid,0.25,292.0
10,compact,0.25,293.0
10,hybrid,0.17647058823529413,293.0
10,compact,0.42857142857142855,294.0
10,hybrid,0.3333333333333333,294.0
10,compact,0.05263157894736842,295.0
10,hybrid,0.25,295.0
10,compact,0.17647058823529413,296.0
10,hybrid,0.25,296.0
10,compact,0.17647058823529413,297.0
10,hybrid,0.25,297.0
10,compact,0.25,298.0
10,hybrid,0.17647058823529413,298.0
10,compact,0.3333333333333333,299.0
10,hybrid,0.25,299.0
10,compact,0.42857142857142855,300.0
10,hybrid,0.3333333333333333,300.0
10,compact,0.25,301.0
10,hybrid,0.25,301.0
10,compact,0.17647058823529413,302.0
10,hybrid,0.25,302.0
10,compact,0.17647058823529413,303.0
10,hybrid,0.17647058823529413,303.0
10,compact,0.42857142857142855,304.0
10,hybrid,0.42857142857142855,304.0
10,compact,0.42857142857142855,305.0
10,hybrid,0.42857142857142855,305.0
10,compact,0.1111111111111111,306.0
10,hybrid,0.17647058823529413,306.0
10,compact,0.1111111111111111,307.0
10,hybrid,0.25,307.0
10,compact,0.17647058823529413,308.0
10,hybrid,0.3333333333333333,308.0
10,compact,0.25,309.0
10,hybrid,0.05263157894736842,309.0
10,compact,0.17647058823529413,310.0
10,hybrid,0.1111111111111111,310.0
10,compact,0.25,311.0
10,hybrid,0.3333333333333333,311.0
10,compact,0.25,312.0
10,hybrid,0.3333333333333333,312.0
10,compact,0.42857142857142855,313.0
10,hybrid,0.3333333333333333,313.0
10,compact,0.3333333333333333,314.0
10,hybrid,0.3333333333333333,314.0
10,compact,0.17647058823529413,315.0
10,hybrid,0.17647058823529413,315.0
10,compact,0.42857142857142855,316.0
10,hybrid,0.42857142857142855,316.0
10,compact,0.5384615384615384,317.0
10,hybrid,0.42857142857142855,317.0
10,compact,0.0,318.0
10,hybrid,0.05263157894736842,318.0
10,compact,0.6666666666666666,319.0
10,hybrid,0.6666666666666666,319.0
10,compact,0.25,320.0
10,hybrid,0.5384615384615384,320.0
10,compact,0.05263157894736842,321.0
10,hybrid,0.1111111111111111,321.0
10,compact,0.25,322.0
10,hybrid,0.42857142857142855,322.0
10,compact,0.3333333333333333,323.0
10,hybrid,0.25,323.0
10,compact,0.5384615384615384,324.0
10,hybrid,0.3333333333333333,324.0
10,compact,0.3333333333333333,325.0
10,hybrid,0.3333333333333333,325.0
10,compact,0.05263157894736842,326.0
10,hybrid,0.25,326.0
10,compact,0.17647058823529413,327.0
10,hybrid,0.17647058823529413,327.0
10,compact,0.17647058823529413,328.0
10,hybrid,0.3333333333333333,328.0
10,compact,0.42857142857142855,329.0
10,hybrid,0.42857142857142855,329.0
10,compact,0.42857142857142855,330.0
10,hybrid,0.42857142857142855,330.0
10,compact,0.25,331.0
10,hybrid,0.17647058823529413,331.0
10,compact,0.25,332.0
10,hybrid,0.17647058823529413,332.0
10,compact,0.25,333.0
10,hybrid,0.17647058823529413,333.0
10,compact,0.3333333333333333,334.0
10,hybrid,0.42857142857142855,334.0
10,compact,0.25,335.0
10,hybrid,0.25,335.0
10,compact,0.25,336.0
10,hybrid,0.25,336.0
10,compact,0.42857142857142855,337.0
10,hybrid,0.42857142857142855,337.0
10,compact,0.3333333333333333,338.0
10,hybrid,0.42857142857142855,338.0
10,compact,0.17647058823529413,339.0
10,hybrid,0.1111111111111111,339.0
10,compact,0.42857142857142855,340.0
10,hybrid,0.3333333333333333,340.0
10,compact,0.3333333333333333,341.0
10,hybrid,0.3333333333333333,341.0
10,compact,0.5384615384615384,342.0
10,hybrid,0.42857142857142855,342.0
10,compact,0.5384615384615384,343.0
10,hybrid,0.42857142857142855,343.0
10,compact,0.25,344.0
10,hybrid,0.3333333333333333,344.0
10,compact,0.3333333333333333,345.0
10,hybrid,0.3333333333333333,345.0
10,compact,0.42857142857142855,346.0
10,hybrid,0.42857142857142855,346.0
10,compact,0.25,347.0
10,hybrid,0.3333333333333333,347.0
10,compact,0.1111111111111111,348.0
10,hybrid,0.1111111111111111,348.0
10,compact,0.25,349.0
10,hybrid,0.25,349.0
10,compact,0.5384615384615384,350.0
10,hybrid,0.42857142857142855,350.0
10,compact,0.42857142857142855,351.0
10,hybrid,0.42857142857142855,351.0
10,compact,0.3333333333333333,352.0
10,hybrid,0.3333333333333333,352.0
10,compact,0.25,353.0
10,hybrid,0.25,353.0
10,compact,0.25,354.0
10,hybrid,0.1111111111111111,354.0
10,compact,0.5384615384615384,355.0
10,hybrid,0.42857142857142855,355.0
10,compact,0.1111111111111111,356.0
10,hybrid,0.1111111111111111,356.0
10,compact,0.1111111111111111,357.0
10,hybrid,0.1111111111111111,357.0
10,compact,0.3333333333333333,358.0
10,hybrid,0.25,358.0
10,compact,0.17647058823529413,359.0
10,hybrid,0.17647058823529413,359.0
10,compact,0.1111111111111111,360.0
10,hybrid,0.17647058823529413,360.0
10,compact,0.25,361.0
10,hybrid,0.25,361.0
10,compact,0.17647058823529413,362.0
10,hybrid,0.25,362.0
10,compact,0.42857142857142855,363.0
10,hybrid,0.42857142857142855,363.0
10,compact,0.17647058823529413,364.0
10,hybrid,0.3333333333333333,364.0
10,compact,0.25,365.0
10,hybrid,0.3333333333333333,365.0
10,compact,0.25,366.0
10,hybrid,0.25,366.0
10,compact,0.17647058823529413,367.0
10,hybrid,0.1111111111111111,367.0
10,compact,0.05263157894736842,368.0
10,hybrid,0.0,368.0
10,compact,0.42857142857142855,369.0
10,hybrid,0.42857142857142855,369.0
10,compact,0.17647058823529413,370.0
10,hybrid,0.42857142857142855,370.0
10,compact,0.05263157894736842,371.0
10,hybrid,0.17647058823529413,371.0
10,compact,0.3333333333333333,372.0
10,hybrid,0.25,372.0
10,compact,0.17647058823529413,373.0
10,hybrid,0.25,373.0
10,compact,0.42857142857142855,374.0
10,hybrid,0.42857142857142855,374.0
10,compact,0.1111111111111111,375.0
10,hybrid,0.1111111111111111,375.0
10,compact,0.42857142857142855,376.0
10,hybrid,0.42857142857142855,376.0
10,compact,0.42857142857142855,377.0
10,hybrid,0.3333333333333333,377.0
10,compact,0.25,378.0
10,hybrid,0.17647058823529413,378.0
10,compact,0.5384615384615384,379.0
10,hybrid,0.5384615384615384,379.0
10,compact,0.25,380.0
10,hybrid,0.3333333333333333,380.0
10,compact,0.3333333333333333,381.0
10,hybrid,0.3333333333333333,381.0
10,compact,0.17647058823529413,382.0
10,hybrid,0.17647058823529413,382.0
10,compact,0.17647058823529413,383.0
10,hybrid,0.1111111111111111,383.0
10,compact,0.17647058823529413,384.0
10,hybrid,0.17647058823529413,384.0
10,compact,0.42857142857142855,385.0
10,hybrid,0.3333333333333333,385.0
10,compact,0.8181818181818182,386.0
10,hybrid,0.8181818181818182,386.0
10,compact,0.25,387.0
10,hybrid,0.17647058823529413,387.0
10,compact,0.25,388.0
10,hybrid,0.25,388.0
10,compact,0.17647058823529413,389.0
10,hybrid,0.17647058823529413,389.0
10,compact,0.17647058823529413,390.0
10,hybrid,0.17647058823529413,390.0
10,compact,0.25,391.0
10,hybrid,0.17647058823529413,391.0
10,compact,0.17647058823529413,392.0
10,hybrid,0.17647058823529413,392.0
10,compact,0.25,393.0
10,hybrid,0.17647058823529413,393.0
10,compact,0.25,394.0
10,hybrid,0.3333333333333333,394.0
10,compact,0.25,395.0
10,hybrid,0.3333333333333333,395.0
10,compact,0.17647058823529413,396.0
10,hybrid,0.05263157894736842,396.0
10,compact,0.25,397.0
10,hybrid,0.25,397.0
10,compact,0.3333333333333333,398.0
10,hybrid,0.25,398.0
10,compact,0.3333333333333333,399.0
10,hybrid,0.25,399.0
10,compact,0.25,400.0
10,hybrid,0.17647058823529413,400.0
10,compact,0.25,401.0
10,hybrid,0.3333333333333333,401.0
10,compact,0.5384615384615384,402.0
10,hybrid,0.3333333333333333,402.0
10,compact,0.25,403.0
10,hybrid,0.25,403.0
10,compact,0.17647058823529413,404.0
10,hybrid,0.17647058823529413,404.0
10,compact,0.5384615384615384,405.0
10,hybrid,0.5384615384615384,405.0
10,compact,0.25,406.0
10,hybrid,0.17647058823529413,406.0
10,compact,0.42857142857142855,407.0
10,hybrid,0.42857142857142855,407.0
10,compact,0.1111111111111111,408.0
10,hybrid,0.1111111111111111,408.0
10,compact,0.25,409.0
10,hybrid,0.25,409.0
10,compact,0.1111111111111111,410.0
10,hybrid,0.25,410.0
10,compact,0.25,411.0
10,hybrid,0.25,411.0
10,compact,0.25,412.0
10,hybrid,0.25,412.0
10,compact,0.17647058823529413,413.0
10,hybrid,0.17647058823529413,413.0
10,compact,0.3333333333333333,414.0
10,hybrid,0.3333333333333333,414.0
10,compact,0.3333333333333333,415.0
10,hybrid,0.42857142857142855,415.0
10,compact,0.1111111111111111,416.0
10,hybrid,0.25,416.0
10,compact,0.3333333333333333,417.0
10,hybrid,0.5384615384615384,417.0
10,compact,0.3333333333333333,418.0
10,hybrid,0.3333333333333333,418.0
10,compact,0.1111111111111111,419.0
10,hybrid,0.1111111111111111,419.0
10,compact,0.1111111111111111,420.0
10,hybrid,0.17647058823529413,420.0
10,compact,0.5384615384615384,421.0
10,hybrid,0.42857142857142855,421.0
10,compact,0.25,422.0
10,hybrid,0.25,422.0
10,compact,0.3333333333333333,423.0
10,hybrid,0.42857142857142855,423.0
10,compact,0.17647058823529413,424.0
10,hybrid,0.17647058823529413,424.0
10,compact,0.25,425.0
10,hybrid,0.42857142857142855,425.0
10,compact,0.1111111111111111,426.0
10,hybrid,0.05263157894736842,426.0
10,compact,0.25,427.0
10,hybrid,0.25,427.0
10,compact,0.42857142857142855,428.0
10,hybrid,0.3333333333333333,428.0
10,compact,0.1111111111111111,429.0
10,hybrid,0.17647058823529413,429.0
10,compact,0.05263157894736842,430.0
10,hybrid,0.0,430.0
10,compact,0.17647058823529413,431.0
10,hybrid,0.17647058823529413,431.0
10,compact,0.3333333333333333,432.0
10,hybrid,0.25,432.0
10,compact,0.25,433.0
10,hybrid,0.3333333333333333,433.0
10,compact,0.25,434.0
10,hybrid,0.3333333333333333,434.0
10,compact,0.17647058823529413,435.0
10,hybrid,0.25,435.0
10,compact,0.25,436.0
10,hybrid,0.17647058823529413,436.0
10,compact,0.17647058823529413,437.0
10,hybrid,0.17647058823529413,437.0
10,compact,0.17647058823529413,438.0
10,hybrid,0.42857142857142855,438.0
10,compact,0.42857142857142855,439.0
10,hybrid,0.25,439.0
10,compact,0.1111111111111111,440.0
10,hybrid,0.17647058823529413,440.0
10,compact,0.17647058823529413,441.0
10,hybrid,0.25,441.0
10,compact,0.1111111111111111,442.0
10,hybrid,0.17647058823529413,442.0
10,compact,0.25,443.0
10,hybrid,0.25,443.0
10,compact,0.42857142857142855,444.0
10,hybrid,0.3333333333333333,444.0
10,compact,0.5384615384615384,445.0
10,hybrid,0.42857142857142855,445.0
10,compact,0.17647058823529413,446.0
10,hybrid,0.17647058823529413,446.0
10,compact,0.25,447.0
10,hybrid,0.3333333333333333,447.0
10,compact,0.25,448.0
10,hybrid,0.17647058823529413,448.0
10,compact,0.3333333333333333,449.0
10,hybrid,0.3333333333333333,449.0
10,compact,0.25,450.0
10,hybrid,0.42857142857142855,450.0
10,compact,0.3333333333333333,451.0
10,hybrid,0.3333333333333333,451.0
10,compact,0.17647058823529413,452.0
10,hybrid,0.25,452.0
10,compact,0.17647058823529413,453.0
10,hybrid,0.17647058823529413,453.0
10,compact,0.42857142857142855,454.0
10,hybrid,0.25,454.0
10,compact,0.42857142857142855,455.0
10,hybrid,0.5384615384615384,455.0
10,compact,0.42857142857142855,456.0
10,hybrid,0.25,456.0
10,compact,0.05263157894736842,457.0
10,hybrid,0.05263157894736842,457.0
10,compact,0.25,458.0
10,hybrid,0.25,458.0
10,compact,0.25,459.0
10,hybrid,0.17647058823529413,459.0
10,compact,0.25,460.0
10,hybrid,0.3333333333333333,460.0
10,compact,0.17647058823529413,461.0
10,hybrid,0.25,461.0
10,compact,0.5384615384615384,462.0
10,hybrid,0.42857142857142855,462.0
10,compact,0.17647058823529413,463.0
10,hybrid,0.25,463.0
10,compact,0.3333333333333333,464.0
10,hybrid,0.3333333333333333,464.0
10,compact,0.3333333333333333,465.0
10,hybrid,0.3333333333333333,465.0
10,compact,0.3333333333333333,466.0
10,hybrid,0.25,466.0
10,compact,0.17647058823529413,467.0
10,hybrid,0.25,467.0
10,compact,0.3333333333333333,468.0
10,hybrid,0.42857142857142855,468.0
10,compact,0.3333333333333333,469.0
10,hybrid,0.3333333333333333,469.0
10,compact,0.3333333333333333,470.0
10,hybrid,0.42857142857142855,470.0
10,compact,0.17647058823529413,471.0
10,hybrid,0.3333333333333333,471.0
10,compact,0.3333333333333333,472.0
10,hybrid,0.3333333333333333,472.0
10,compact,0.17647058823529413,473.0
10,hybrid,0.17647058823529413,473.0
10,compact,0.3333333333333333,474.0
10,hybrid,0.1111111111111111,474.0
10,compact,0.1111111111111111,475.0
10,hybrid,0.1111111111111111,475.0
10,compact,0.42857142857142855,476.0
10,hybrid,0.42857142857142855,476.0
10,compact,0.3333333333333333,477.0
10,hybrid,0.3333333333333333,477.0
10,compact,0.25,478.0
10,hybrid,0.17647058823529413,478.0
10,compact,0.42857142857142855,479.0
10,hybrid,0.25,479.0
10,compact,0.3333333333333333,480.0
10,hybrid,0.25,480.0
10,compact,0.3333333333333333,481.0
10,hybrid,0.3333333333333333,481.0
10,compact,0.17647058823529413,482.0
10,hybrid,0.3333333333333333,482.0
10,compact,0.3333333333333333,483.0
10,hybrid,0.42857142857142855,483.0
10,compact,0.17647058823529413,484.0
10,hybrid,0.17647058823529413,484.0
10,compact,0.25,485.0
10,hybrid,0.25,485.0
10,compact,0.25,486.0
10,hybrid,0.25,486.0
10,compact,0.17647058823529413,487.0
10,hybrid,0.25,487.0
10,compact,0.1111111111111111,488.0
10,hybrid,0.25,488.0
10,compact,0.6666666666666666,489.0
10,hybrid,0.6666666666666666,489.0
10,compact,0.17647058823529413,490.0
10,hybrid,0.3333333333333333,490.0
10,compact,0.05263157894736842,491.0
10,hybrid,0.1111111111111111,491.0
10,compact,0.42857142857142855,492.0
10,hybrid,0.42857142857142855,492.0
10,compact,0.25,493.0
10,hybrid,0.17647058823529413,493.0
10,compact,0.3333333333333333,494.0
10,hybrid,0.3333333333333333,494.0
10,compact,0.25,495.0
10,hybrid,0.25,495.0
10,compact,0.25,496.0
10,hybrid,0.25,496.0
10,compact,0.25,497.0
10,hybrid,0.5384615384615384,497.0
10,compact,0.05263157894736842,498.0
10,hybrid,0.05263157894736842,498.0
10,compact,0.25,499.0
10,hybrid,0.25,499.0
10,compact,0.17647058823529413,500.0
10,hybrid,0.17647058823529413,500.0
10,compact,0.0,501.0
10,hybrid,0.1111111111111111,501.0
10,compact,0.17647058823529413,502.0
10,hybrid,0.17647058823529413,502.0
10,compact,0.17647058823529413,503.0
10,hybrid,0.25,503.0
10,compact,0.1111111111111111,504.0
10,hybrid,0.17647058823529413,504.0
10,compact,0.17647058823529413,505.0
10,hybrid,0.17647058823529413,505.0
10,compact,0.25,506.0
10,hybrid,0.5384615384615384,506.0
10,compact,0.25,507.0
10,hybrid,0.17647058823529413,507.0
10,compact,0.3333333333333333,508.0
10,hybrid,0.25,508.0
10,compact,0.25,509.0
10,hybrid,0.17647058823529413,509.0
10,compact,0.3333333333333333,510.0
10,hybrid,0.3333333333333333,510.0
10,compact,0.25,511.0
10,hybrid,0.42857142857142855,511.0
10,compact,0.42857142857142855,512.0
10,hybrid,0.42857142857142855,512.0
10,compact,0.1111111111111111,513.0
10,hybrid,0.1111111111111111,513.0
10,compact,0.25,514.0
10,hybrid,0.25,514.0
10,compact,0.42857142857142855,515.0
10,hybrid,0.42857142857142855,515.0
10,compact,0.05263157894736842,516.0
10,hybrid,0.1111111111111111,516.0
10,compact,0.3333333333333333,517.0
10,hybrid,0.3333333333333333,517.0
10,compact,0.3333333333333333,518.0
10,hybrid,0.25,518.0
10,compact,0.3333333333333333,519.0
10,hybrid,0.3333333333333333,519.0
10,compact,0.1111111111111111,520.0
10,hybrid,0.05263157894736842,520.0
10,compact,0.3333333333333333,521.0
10,hybrid,0.3333333333333333,521.0
10,compact,0.25,522.0
10,hybrid,0.42857142857142855,522.0
10,compact,0.25,523.0
10,hybrid,0.25,523.0
10,compact,0.3333333333333333,524.0
10,hybrid,0.3333333333333333,524.0
10,compact,0.25,525.0
10,hybrid,0.17647058823529413,525.0
10,compact,0.17647058823529413,526.0
10,hybrid,0.17647058823529413,526.0
10,compact,0.3333333333333333,527.0
10,hybrid,0.3333333333333333,527.0
10,compact,0.25,528.0
10,hybrid,0.25,528.0
10,compact,0.17647058823529413,529.0
10,hybrid,0.25,529.0
10,compact,0.3333333333333333,530.0
10,hybrid,0.3333333333333333,530.0
10,compact,0.3333333333333333,531.0
10,hybrid,0.3333333333333333,531.0
10,compact,0.5384615384615384,532.0
10,hybrid,0.5384615384615384,532.0
10,compact,0.3333333333333333,533.0
10,hybrid,0.25,533.0
10,compact,0.17647058823529413,534.0
10,hybrid,0.42857142857142855,534.0
10,compact,0.3333333333333333,535.0
10,hybrid,0.25,535.0
10,compact,0.5384615384615384,536.0
10,hybrid,0.5384615384615384,536.0
10,compact,0.5384615384615384,537.0
10,hybrid,0.3333333333333333,537.0
10,compact,0.25,538.0
10,hybrid,0.25,538.0
10,compact,0.3333333333333333,539.0
10,hybrid,0.42857142857142855,539.0
10,compact,0.25,540.0
10,hybrid,0.5384615384615384,540.0
10,compact,0.1111111111111111,541.0
10,hybrid,0.1111111111111111,541.0
10,compact,0.3333333333333333,542.0
10,hybrid,0.3333333333333333,542.0
10,compact,0.3333333333333333,543.0
10,hybrid,0.42857142857142855,543.0
10,compact,0.5384615384615384,544.0
10,hybrid,0.42857142857142855,544.0
10,compact,0.3333333333333333,545.0
10,hybrid,0.25,545.0
10,compact,0.1111111111111111,546.0
10,hybrid,0.17647058823529413,546.0
10,compact,0.25,547.0
10,hybrid,0.3333333333333333,547.0
10,compact,0.25,548.0
10,hybrid,0.1111111111111111,548.0
10,compact,0.25,549.0
10,hybrid,0.25,549.0
10,compact,0.3333333333333333,550.0
10,hybrid,0.25,550.0
10,compact,0.17647058823529413,551.0
10,hybrid,0.17647058823529413,551.0
10,compact,0.17647058823529413,552.0
10,hybrid,0.25,552.0
10,compact,0.3333333333333333,553.0
10,hybrid,0.25,553.0
10,compact,0.1111111111111111,554.0
10,hybrid,0.05263157894736842,554.0
10,compact,0.25,555.0
10,hybrid,0.17647058823529413,555.0
10,compact,0.25,556.0
10,hybrid,0.25,556.0
10,compact,0.42857142857142855,557.0
10,hybrid,0.42857142857142855,557.0
10,compact,0.42857142857142855,558.0
10,hybrid,0.42857142857142855,558.0
10,compact,0.25,559.0
10,hybrid,0.3333333333333333,559.0
10,compact,0.17647058823529413,560.0
10,hybrid,0.25,560.0
10,compact,0.42857142857142855,561.0
10,hybrid,0.25,561.0
10,compact,0.17647058823529413,562.0
10,hybrid,0.1111111111111111,562.0
10,compact,0.1111111111111111,563.0
10,hybrid,0.1111111111111111,563.0
10,compact,0.25,564.0
10,hybrid,0.25,564.0
10,compact,0.25,565.0
10,hybrid,0.17647058823529413,565.0
10,compact,0.3333333333333333,566.0
10,hybrid,0.17647058823529413,566.0
10,compact,0.25,567.0
10,hybrid,0.3333333333333333,567.0
10,compact,0.1111111111111111,568.0
10,hybrid,0.25,568.0
10,compact,0.5384615384615384,569.0
10,hybrid,0.42857142857142855,569.0
10,compact,0.3333333333333333,570.0
10,hybrid,0.3333333333333333,570.0
10,compact,0.1111111111111111,571.0
10,hybrid,0.17647058823529413,571.0
10,compact,0.17647058823529413,572.0
10,hybrid,0.17647058823529413,572.0
10,compact,0.17647058823529413,573.0
10,hybrid,0.17647058823529413,573.0
10,compact,0.42857142857142855,574.0
10,hybrid,0.42857142857142855,574.0
10,compact,0.1111111111111111,575.0
10,hybrid,0.1111111111111111,575.0
10,compact,0.25,576.0
10,hybrid,0.3333333333333333,576.0
10,compact,0.1111111111111111,577.0
10,hybrid,0.05263157894736842,577.0
10,compact,0.42857142857142855,578.0
10,hybrid,0.25,578.0
10,compact,0.17647058823529413,579.0
10,hybrid,0.1111111111111111,579.0
